Mes;Incidencia;Farola;Sticker;Tecnologia;Potencia;Tipo;Crucero;Via;Descripción;Fecha Asignación;Hora Inicial;Fecha Finalización;Hora Final;Tiempo Hora;Operario;Estado;Latitud;Longitud
Abril;2037476;1649010;025646;LED;60,2;ACT;CARRERA;CALLE;Se ha actuado sobre: Otros: C.E;30/04/2026;4:12:00?p. m.;30/04/2026;4:12:00?p. m.;0;cuad54 ;FINALIZADA;2,91279;-75,271839
Abril;2007681;1649042;031055;LED;70;ACT;76A;3W;Se ha actuado sobre: Base Fotocelda, Fotocelda, Otros: 1F.1BASE DE FOTOSELDA.C.E;06/04/2026;6:15:00?p. m.;06/04/2026;6:15:00?p. m.;0;cuad55 ;FINALIZADA;2,972384;-75,297192
Abril;2037647;1649358;L0411&C3-1579;LED;150;ACT;26;17;Se ha actuado sobre: Otros: C.E;30/04/2026;7:23:00?p. m.;30/04/2026;7:23:00?p. m.;0;cuad54 ;FINALIZADA;2,94499399;-75,28369512
Abril;2037645;1649359;009635;LED;27,8;ACT;26;17;Se ha actuado sobre: Otros: ROBODECABLE;30/04/2026;6:39:00?p. m.;30/04/2026;6:39:00?p. m.;0;cuad54 ;FINALIZADA;2,94485872;-75,28370585
Abril;2037646;1649360;009648;LED;27,8;ACT;26;17;Se ha actuado sobre: Otros: ROBODECABLE;30/04/2026;6:40:00?p. m.;30/04/2026;6:40:00?p. m.;0;cuad54 ;FINALIZADA;2,94485872;-75,28370585
Abril;2037793;1649368;020600;LED;37;ACT;26;17;Se ha actuado sobre: Otros: C.E;30/04/2026;10:17:00?p. m.;30/04/2026;10:17:00?p. m.;0;cuad54 ;FINALIZADA;2,94489204;-75,28424648
Abril;2037792;1649369;020599;LED;37;ACT;26;17;Se ha actuado sobre: Conectores, Otros: 2CDP.C.E;30/04/2026;10:16:00?p. m.;30/04/2026;10:16:00?p. m.;0;cuad54 ;FINALIZADA;2,94489204;-75,28424648
Abril;2018436;1649429;SC&C3-2224;LED;100;ACT;62;22;Se ha actuado sobre: Otros: C.E;15/04/2026;4:39:00?p. m.;15/04/2026;4:39:00?p. m.;0;cuad55 ;FINALIZADA;2,95997;-75,280526
Abril;2018719;1649537;017505;LED;27,8;ACT;37;17;Se ha actuado sobre: Otros: C.E CONTROL;15/04/2026;8:09:00?p. m.;15/04/2026;8:09:00?p. m.;0;cuad56;FINALIZADA;2,949818038;-75,28434396
Abril;2018718;1649538;024035;LED;46,3;ACT;37;17;Se ha actuado sobre: Otros: C.E CONTROL;15/04/2026;8:08:00?p. m.;15/04/2026;8:08:00?p. m.;0;cuad56;FINALIZADA;2,94968611;-75,2844419
Abril;2018717;1649539;024037;LED;46,3;ACT;37;17;Se ha actuado sobre: Otros: C.E CONTROL;15/04/2026;8:08:00?p. m.;15/04/2026;8:08:00?p. m.;0;cuad56;FINALIZADA;2,94968611;-75,2844419
Abril;2018725;1649540;024022;LED;46,3;ACT;37;17;Se ha actuado sobre: Otros: C.E CONTROL;15/04/2026;8:29:00?p. m.;15/04/2026;8:29:00?p. m.;0;cuad56;FINALIZADA;2,94961896;-75,28442616
Abril;2018721;1649541;024010;LED;46,3;ACT;37;17;Se ha actuado sobre: Otros: C.E CONTROL;15/04/2026;8:26:00?p. m.;15/04/2026;8:26:00?p. m.;0;cuad56;FINALIZADA;2,94961896;-75,28442616
Abril;2018724;1649542;024045;LED;46,3;ACT;37;17;Se ha actuado sobre: Otros: C.E CONTROL;15/04/2026;8:28:00?p. m.;15/04/2026;8:28:00?p. m.;0;cuad56;FINALIZADA;2,9495588;-75,28458697
Abril;2018726;1649543;024039;LED;46,3;ACT;37;17;Se ha actuado sobre: Otros: C.E CONTROL;15/04/2026;8:30:00?p. m.;15/04/2026;8:30:00?p. m.;0;cuad56;FINALIZADA;2,9495588;-75,28458697
Abril;2018716;1649544;024028;LED;46,3;ACT;37;17;Se ha actuado sobre: Otros: C.E CONTROL;15/04/2026;8:07:00?p. m.;15/04/2026;8:07:00?p. m.;0;cuad56;FINALIZADA;2,94961947;-75,28461879
Abril;2018720;1649545;024044;LED;46,3;ACT;37;17;Se ha actuado sobre: Otros: C.E CONTROL;15/04/2026;8:25:00?p. m.;15/04/2026;8:25:00?p. m.;0;cuad56;FINALIZADA;2,94961947;-75,28461879
Abril;2018723;1649548;024041;LED;46,3;ACT;37;17;Se ha actuado sobre: Otros: C.E CONTROL;15/04/2026;8:27:00?p. m.;15/04/2026;8:27:00?p. m.;0;cuad56;FINALIZADA;2,94955471;-75,28476875
Abril;2018722;1649549;024031;LED;46,3;ACT;37;17;Se ha actuado sobre: Otros: C.E CONTROL;15/04/2026;8:26:00?p. m.;15/04/2026;8:26:00?p. m.;0;cuad56;FINALIZADA;2,94955471;-75,28476875
Abril;2023804;1649773;063486;LED;60,2;ACT;25C;6C;Se ha actuado sobre: C.E CONTROL;20/04/2026;7:28:00?p. m.;20/04/2026;7:28:00?p. m.;0;CUAD55;FINALIZADA;2,94149308;-75,29248298
Abril;2023805;1649774;063485;LED;60,2;ACT;25C;6C;Se ha actuado sobre: C.E CONTROL;20/04/2026;6:30:00?p. m.;20/04/2026;6:30:00?p. m.;0;CUAD55;FINALIZADA;2,941435088;-75,29248603
Abril;2023806;1649775;063491;LED;60,2;ACT;25C;6C;Se ha actuado sobre: C.E CONTROL;20/04/2026;6:31:00?p. m.;20/04/2026;6:31:00?p. m.;0;CUAD55;FINALIZADA;2,94136805;-75,29248898
Abril;2023811;1649776;063488;LED;60,2;ACT;25C;6C;Se ha actuado sobre: C.E CONTROL;20/04/2026;6:32:00?p. m.;20/04/2026;6:32:00?p. m.;0;CUAD55;FINALIZADA;2,941300108;-75,29248698
Abril;2023823;1649778;063489;LED;60,2;ACT;25C;6C;Se ha actuado sobre: C.E CONTROL;20/04/2026;6:34:00?p. m.;20/04/2026;6:34:00?p. m.;0;CUAD55;FINALIZADA;2,941366036;-75,29257797
Abril;2004495;1649779;063487;LED;60,2;ACT;25C;6C;Se ha actuado sobre: Otros: V.A;01/04/2026;11:30:00?a. m.;01/04/2026;11:30:00?a. m.;0;cuad63;FINALIZADA;2,941493056;-75,29257504
Abril;2023816;1649780;063490;LED;60,2;ACT;25C;6C;Se ha actuado sobre: C.E CONTROL;20/04/2026;6:33:00?p. m.;20/04/2026;6:33:00?p. m.;0;CUAD55;FINALIZADA;2,941435065;-75,292577
Abril;2010417;1649809;023924;LED;46,3;ACT;25;3;Se ha actuado sobre: Otros: V.A;08/04/2026;8:26:00?p. m.;08/04/2026;8:26:00?p. m.;0;cuad54 ;FINALIZADA;2,938126084;-75,29518396
Abril;2031642;1650021;065161;LED;46,3;ACT;26;CALLE;Se ha actuado sobre: C.E BREAKER;27/04/2026;10:35:00?a. m.;27/04/2026;10:35:00?a. m.;0;CUAD56;FINALIZADA;2,94121774;-75,29587168
Abril;2031656;1650023;065199;LED;46,3;ACT;26;CALLE;Se ha actuado sobre: C.E BREAKER;27/04/2026;10:38:00?a. m.;27/04/2026;10:38:00?a. m.;0;CUAD56;FINALIZADA;2,94120903;-75,29598232
Abril;2031652;1650026;065196;LED;46,3;ACT;26;CALLE;Se ha actuado sobre: C.E BREAKER;27/04/2026;10:37:00?a. m.;27/04/2026;10:37:00?a. m.;0;CUAD56;FINALIZADA;2,94115178;-75,29653922
Abril;2031645;1650027;065170;LED;46,3;ACT;26;CALLE;Se ha actuado sobre: C.E BREAKER;27/04/2026;10:35:00?a. m.;27/04/2026;10:35:00?a. m.;0;CUAD56;FINALIZADA;2,94113939;-75,29666897
Abril;2031650;1650028;065193;LED;46,3;ACT;26;CALLE;Se ha actuado sobre: C.E BREAKER;27/04/2026;10:36:00?a. m.;27/04/2026;10:36:00?a. m.;0;CUAD56;FINALIZADA;2,94114073;-75,29680643
Abril;2031648;1650029;065191;LED;46,3;ACT;26;CALLE;Se ha actuado sobre: C.E BREAKER;27/04/2026;10:36:00?a. m.;27/04/2026;10:36:00?a. m.;0;CUAD56;FINALIZADA;2,94111729;-75,29705152
Abril;2031640;1650030;065101;LED;46,3;ACT;26;CALLE;Se ha actuado sobre: C.E BREAKER;27/04/2026;10:35:00?a. m.;27/04/2026;10:35:00?a. m.;0;CUAD56;FINALIZADA;2,9411203;-75,29715981
Abril;2031654;1650031;065197;LED;46,3;ACT;26;CALLE;Se ha actuado sobre: C.E BREAKER;27/04/2026;10:37:00?a. m.;27/04/2026;10:37:00?a. m.;0;CUAD56;FINALIZADA;2,94114307;-75,29726576
Abril;2031621;1650032;036180;LED;60,2;ACT;26;CALLE;Se ha actuado sobre: C.E BREAKER;27/04/2026;10:29:00?a. m.;27/04/2026;10:29:00?a. m.;0;CUAD56;FINALIZADA;2,9411943;-75,29735863
Abril;2031620;1650033;036182;LED;60,2;ACT;26;CALLE;Se ha actuado sobre: C.E BREAKER;27/04/2026;10:28:00?a. m.;27/04/2026;10:28:00?a. m.;0;CUAD56;FINALIZADA;2,94126461;-75,29744547
Abril;2031622;1650034;036179;LED;60,2;ACT;26;CALLE;Se ha actuado sobre: C.E BREAKER;27/04/2026;10:30:00?a. m.;27/04/2026;10:30:00?a. m.;0;CUAD56;FINALIZADA;2,94136004;-75,29750112
Abril;2031624;1650035;036178;LED;60,2;ACT;26;CALLE;Se ha actuado sobre: C.E BREAKER;27/04/2026;10:30:00?a. m.;27/04/2026;10:30:00?a. m.;0;CUAD56;FINALIZADA;2,94147355;-75,29753264
Abril;2031625;1650036;036174;LED;60,2;ACT;26;CALLE;Se ha actuado sobre: C.E BREAKER;27/04/2026;10:31:00?a. m.;27/04/2026;10:31:00?a. m.;0;CUAD56;FINALIZADA;2,94158974;-75,29755309
Abril;2021200;1650191;064326;LED;27,8;ACT;11;55;Se ha actuado sobre: Otros: C.E CONTROL;17/04/2026;9:06:00?p. m.;17/04/2026;9:06:00?p. m.;0;cuad56 ;FINALIZADA;2,937998;-75,244421
Abril;2021203;1650192;064305;LED;27,8;ACT;10;55;Se ha actuado sobre: Otros: C.E CONTROL;17/04/2026;9:07:00?p. m.;17/04/2026;9:07:00?p. m.;0;cuad56 ;FINALIZADA;2,937802;-75,244388
Abril;2021202;1650193;064325;LED;27,8;ACT;10;55;Se ha actuado sobre: Otros: C.E CONTROL;17/04/2026;9:07:00?p. m.;17/04/2026;9:07:00?p. m.;0;cuad56 ;FINALIZADA;2,937577;-75,244351
Abril;2021198;1650194;064396;LED;27,8;ACT;10;55;Se ha actuado sobre: Otros: C.E CONTROL;17/04/2026;9:05:00?p. m.;17/04/2026;9:05:00?p. m.;0;cuad56 ;FINALIZADA;2,937183;-75,244302
Abril;2021199;1650195;069115;LED;27,8;ACT;10;55;Se ha actuado sobre: Otros: C.E CONTROL;17/04/2026;9:06:00?p. m.;17/04/2026;9:06:00?p. m.;0;cuad56 ;FINALIZADA;2,936965;-75,244273
Abril;2021204;1650196;064327;LED;27,8;ACT;10;55;Se ha actuado sobre: Otros: C E CONTROL;17/04/2026;9:08:00?p. m.;17/04/2026;9:08:00?p. m.;0;cuad56 ;FINALIZADA;2,936792;-75,244248
Abril;2021201;1650197;064339;LED;27,8;ACT;10;55;Se ha actuado sobre: Otros: C.E CONTROL;17/04/2026;9:06:00?p. m.;17/04/2026;9:06:00?p. m.;0;cuad56 ;FINALIZADA;2,936536;-75,244212
Abril;2021205;1650199;064329;LED;27,8;ACT;10;55;Se ha actuado sobre: Otros: C.E CONTROL;17/04/2026;9:08:00?p. m.;17/04/2026;9:08:00?p. m.;0;cuad56 ;FINALIZADA;2,936172;-75,244165
Abril;2021206;1650202;064322;LED;27,8;ACT;9;55;Se ha actuado sobre: Otros: C.E CONTROL;17/04/2026;9:09:00?p. m.;17/04/2026;9:09:00?p. m.;0;cuad56 ;FINALIZADA;2,935956;-75,244142
Abril;2021207;1650203;064377;LED;27,8;ACT;9;55;Se ha actuado sobre: Otros: C.E CONTROL;17/04/2026;9:11:00?p. m.;17/04/2026;9:11:00?p. m.;0;cuad56 ;FINALIZADA;2,935744;-75,244116
Abril;2021197;1650204;016239;LED;27,8;ACT;4;55;Se ha actuado sobre: Luminaria, Fotocelda, Otros: F.I 1F RETIRADA064683-INSTALADA016239;17/04/2026;9:04:00?p. m.;17/04/2026;9:04:00?p. m.;0;cuad56 ;FINALIZADA;2,935516;-75,244085
Abril;2009856;1650255;061355;LED;27,8;ACT;13A;35;Se ha actuado sobre: Luminaria, Conectores, Otros: F.I. RETIRADA 003301 INSTALADA 061355. 2CDP;08/04/2026;10:57:00?a. m.;08/04/2026;10:57:00?a. m.;0;cuad57;FINALIZADA;2,93605703;-75,26540025
Abril;2009841;1650256;009083;LED;27,8;ACT;13A;35;Se ha actuado sobre: Otros: C.E;08/04/2026;10:50:00?a. m.;08/04/2026;10:50:00?a. m.;0;cuad57;FINALIZADA;2,93597455;-75,2652194
Abril;2015193;1650715;031077;LED;70;ACT;7;14;Se ha actuado sobre: Otros: C.E;13/04/2026;10:04:00?a. m.;13/04/2026;10:04:00?a. m.;0;cuad55 ;FINALIZADA;2,929718104;-75,27979202
Abril;2015194;1650716;031091;LED;70;ACT;7;14;Se ha actuado sobre: Otros: C.E;13/04/2026;10:23:00?a. m.;13/04/2026;10:23:00?a. m.;0;cuad55 ;FINALIZADA;2,929693067;-75,27969699
Abril;2015540;1650717;031027;LED;70;ACT;7;14;Se ha actuado sobre: Otros: C.E;13/04/2026;10:32:00?a. m.;13/04/2026;10:32:00?a. m.;0;cuad55 ;FINALIZADA;2,929684051;-75,27957497
Abril;2015539;1650718;031076;LED;70;ACT;7;14;Se ha actuado sobre: Otros: C.E;13/04/2026;10:30:00?a. m.;13/04/2026;10:30:00?a. m.;0;cuad55 ;FINALIZADA;2,929721078;-75,27947699
Abril;2015541;1650719;031090;LED;70;ACT;7;14;Se ha actuado sobre: Otros: C.E;13/04/2026;10:34:00?a. m.;13/04/2026;10:34:00?a. m.;0;cuad55 ;FINALIZADA;2,9297411;-75,27936398
Abril;2015552;1650724;052114;LED;27,8;ACT;6A;14;Se ha actuado sobre: Otros: C.E;13/04/2026;1:28:00?p. m.;13/04/2026;1:28:00?p. m.;0;cuad55;FINALIZADA;2,92873628;-75,27985575
Abril;2016165;1650785;017039;LED;27,8;ACT;2;32;Se ha actuado sobre: Otros: C.E;13/04/2026;5:08:00?p. m.;13/04/2026;5:08:00?p. m.;0;cuad54 ;FINALIZADA;2,922525113;-75,26424896
Abril;2016164;1650786;017043;LED;27,8;ACT;2;32;Se ha actuado sobre: Otros: C.E;13/04/2026;4:54:00?p. m.;13/04/2026;4:54:00?p. m.;0;cuad54 ;FINALIZADA;2,922525113;-75,26424896
Abril;2008764;1650788;006959;LED;27,8;ACT;2;32;Se ha actuado sobre: Otros: C.E;07/04/2026;3:28:00?p. m.;07/04/2026;3:28:00?p. m.;0;cuad55 ;FINALIZADA;2,922696116;-75,26418602
Abril;2016162;1650789;017046;LED;27,8;ACT;2;32;Se ha actuado sobre: Otros: C.E;13/04/2026;4:52:00?p. m.;13/04/2026;4:52:00?p. m.;0;cuad54 ;FINALIZADA;2,922696116;-75,26418602
Abril;2016163;1650790;017485;LED;27,8;ACT;2;32;Se ha actuado sobre: Otros: C.E;13/04/2026;4:52:00?p. m.;13/04/2026;4:52:00?p. m.;0;cuad54 ;FINALIZADA;2,922791112;-75,26417299
Abril;2012538;1650904;024906;LED;60,2;ACT;1A;22;Se ha actuado sobre: Otros: C.E;09/04/2026;4:19:00?p. m.;09/04/2026;4:19:00?p. m.;0;cuad56 ;FINALIZADA;2,919946094;-75,27215702
Abril;2010132;1651050;022878;LED;37;ACT;14 SUR;21;Se ha actuado sobre: Acometida, Otros: 1MTR N2.C.E;08/04/2026;3:49:00?p. m.;08/04/2026;3:49:00?p. m.;0;cuad55 ;FINALIZADA;2,912668054;-75,27593604
Abril;2026384;1651104;029963;LED;92,6;ACT;19;10;Se ha actuado sobre: C.E.CONTROL;22/04/2026;3:36:00?p. m.;22/04/2026;3:36:00?p. m.;0;CUAD59;FINALIZADA;2,91215976;-75,27978312
Abril;2026379;1651105;029958;LED;92,6;ACT;19;10;Se ha actuado sobre: C.E.CONTROL;22/04/2026;3:35:00?p. m.;22/04/2026;3:35:00?p. m.;0;CUAD59;FINALIZADA;2,91215976;-75,27978312
Abril;2026422;1651106;031887;LED;92,6;ACT;19;10;Se ha actuado sobre: C.E.CONTROL;22/04/2026;3:42:00?p. m.;22/04/2026;3:42:00?p. m.;0;CUAD59;FINALIZADA;2,91091883;-75,2793191
Abril;2025516;1651107;031879;LED;92,6;ACT;19;10;Se ha actuado sobre: Otros: C.E;21/04/2026;7:24:00?p. m.;21/04/2026;7:24:00?p. m.;0;cuad54 ;FINALIZADA;2,91091883;-75,2793191
Abril;2026412;1651108;031867;LED;92,6;ACT;19;10;Se ha actuado sobre: C.E.CONTROL;22/04/2026;3:40:00?p. m.;22/04/2026;3:40:00?p. m.;0;CUAD59;FINALIZADA;2,91100153;-75,27951557
Abril;2026415;1651109;031870;LED;92,6;ACT;19;10;Se ha actuado sobre: C.E.CONTROL;22/04/2026;3:41:00?p. m.;22/04/2026;3:41:00?p. m.;0;CUAD59;FINALIZADA;2,91100153;-75,27951557
Abril;2026419;1651110;031885;LED;92,6;ACT;19;10;Se ha actuado sobre: C.E.CONTROL;22/04/2026;3:41:00?p. m.;22/04/2026;3:41:00?p. m.;0;CUAD59;FINALIZADA;2,91107721;-75,27976535
Abril;2026433;1651111;031889;LED;92,6;ACT;19;10;Se ha actuado sobre: C.E.CONTROL;22/04/2026;3:43:00?p. m.;22/04/2026;3:43:00?p. m.;0;CUAD59;FINALIZADA;2,91107721;-75,27976535
Abril;2026425;1651112;031888;LED;92,6;ACT;19;10;Se ha actuado sobre: C.E.CONTROL;22/04/2026;3:42:00?p. m.;22/04/2026;3:42:00?p. m.;0;CUAD59;FINALIZADA;2,91123257;-75,28004464
Abril;2026417;1651113;031871;LED;92,6;ACT;19;10;Se ha actuado sobre: C.E.CONTROL;22/04/2026;3:41:00?p. m.;22/04/2026;3:41:00?p. m.;0;CUAD59;FINALIZADA;2,91123257;-75,28004464
Abril;2033125;1651185;SC;LED;200;ACT;20;37;Se ha actuado sobre: Otros: CONTROL.C.E;28/04/2026;7:50:00?a. m.;28/04/2026;7:50:00?a. m.;0;cuad54 ;FINALIZADA;2,91027904;-75,26455485
Abril;2033126;1651186;SC;LED;200;ACT;20;37;Se ha actuado sobre: Otros: CONTROL.C.E;28/04/2026;7:50:00?a. m.;28/04/2026;7:50:00?a. m.;0;cuad54 ;FINALIZADA;2,910306808;-75,26448485
Abril;2033127;1651187;SC;LED;200;ACT;20;37;Se ha actuado sobre: Otros: CONTROL.C.E;28/04/2026;7:51:00?a. m.;28/04/2026;7:51:00?a. m.;0;cuad54 ;FINALIZADA;2,910212062;-75,26452849
Abril;2033128;1651188;SC;LED;200;ACT;20;37;Se ha actuado sobre: Otros: CONTROL.C.E;28/04/2026;7:51:00?a. m.;28/04/2026;7:51:00?a. m.;0;cuad54 ;FINALIZADA;2,910240342;-75,26445835
Abril;2033129;1651192;SC;LED;200;ACT;20;37;Se ha actuado sobre: Otros: CONTROL.C.E;28/04/2026;7:51:00?a. m.;28/04/2026;7:51:00?a. m.;0;cuad54 ;FINALIZADA;2,910127357;-75,26441508
Abril;2009083;1651233;010414;LED;27,8;ACT;36;CUARTO CENTENARIO;Se ha actuado sobre: Fotocelda, Otros: 1F;07/04/2026;5:24:00?p. m.;07/04/2026;5:24:00?p. m.;0;cuad54 ;FINALIZADA;2,900485626;-75,26078852
Abril;2005858;1651430;028172;LED;92,6;ACT;23A;30B;Se ha actuado sobre: Otros: V.A;06/04/2026;12:00:00?p. m.;06/04/2026;12:00:00?p. m.;0;cuad63;FINALIZADA;2,901181718;-75,26896511
Abril;2006102;1651473;061275;LED;92,6;ACT;CARRERA;CALLE;Se ha actuado sobre: Fotocelda, Otros: 1F;06/04/2026;12:12:00?p. m.;06/04/2026;12:12:00?p. m.;0;cuad57;FINALIZADA;2,896593;-75,284669
Abril;2027411;1651602;066939;LED;27,8;ACT;CARRERA;CALLE;Se ha actuado sobre: Fotocelda, Otros: 1F;23/04/2026;9:43:00?a. m.;23/04/2026;9:43:00?a. m.;0;cuad54 ;FINALIZADA;2,897891;-75,279785
Abril;2008393;1651885;021364;LED;37;ACT;70A;1;Se ha actuado sobre: Otros: C.E;07/04/2026;11:54:00?a. m.;07/04/2026;11:54:00?a. m.;0;cuad57;FINALIZADA;2,968919042;-75,29508402
Abril;2031632;1652249;005296;LED;27,8;ACT;56;2;Se ha actuado sobre: C.E;27/04/2026;10:33:00?a. m.;27/04/2026;10:33:00?a. m.;0;cuad63;FINALIZADA;2,958784104;-75,29338897
Abril;2031637;1652250;021604;LED;37;ACT;57;2;Se ha actuado sobre: C.E.CONTROL;27/04/2026;10:35:00?a. m.;27/04/2026;10:35:00?a. m.;0;cuad63;FINALIZADA;2,959314098;-75,29329904
Abril;2030587;1652444;067419;LED;27,8;ACT;49A;3W;Se ha actuado sobre: Luminaria, Otros: INSTALADA 0067419.RETITADA.003769.FI;24/04/2026;4:44:00?p. m.;24/04/2026;4:44:00?p. m.;0;cuad55 ;FINALIZADA;2,955619119;-75,30012398
Abril;2009123;1652538;033546;LED;27,8;ACT;40;24B;Se ha actuado sobre: Otros: V.S;07/04/2026;6:38:00?p. m.;07/04/2026;6:38:00?p. m.;0;cuad54 ;FINALIZADA;2,955117;-75,277646
Abril;2014994;1652695;061350;LED;27,8;ACT;28;12;Se ha actuado sobre: Luminaria, Fotocelda, Otros: 1F.RETIRADA.019747.INSYALADA061350.F.I;10/04/2026;6:41:00?p. m.;10/04/2026;6:41:00?p. m.;0;cuad54 ;FINALIZADA;2,945383038;-75,28503896
Abril;2009132;1652808;061008;LED;37;ACT;CARRERA;38A;Se ha actuado sobre: Luminaria, Fotocelda, Conectores, Otros: INSTALADA061008.RETIRADA021069.2CDP.1F.FI;07/04/2026;7:10:00?p. m.;07/04/2026;7:10:00?p. m.;0;cuad55 ;FINALIZADA;2,950702063;-75,261781
Abril;2012667;1653197;067350;LED;46,3;ACT;18A;34A;Se ha actuado sobre: Otros: C.E;09/04/2026;7:42:00?p. m.;09/04/2026;7:42:00?p. m.;0;cuad54 ;FINALIZADA;2,940559107;-75,262273
Abril;2019870;1653343;003744;LED;27,8;ACT;16;1B;Se ha actuado sobre: Conectores, Otros: 2CDP.C.E;16/04/2026;8:25:00?p. m.;16/04/2026;8:25:00?p. m.;0;cuad54 ;FINALIZADA;2,931933105;-75,29882899
Abril;2034698;1653421;026833;LED;60,2;ACT;11;5;Se ha actuado sobre: Fotocelda, Otros: 1F;29/04/2026;8:32:00?a. m.;29/04/2026;8:32:00?a. m.;0;cuad54 ;FINALIZADA;2,930566039;-75,28880397
Abril;2019219;1653431;021147;LED;37;ACT;13A;1G;Se ha actuado sobre: Otros: C.E;16/04/2026;12:11:00?p. m.;16/04/2026;12:11:00?p. m.;0;cuad55 ;FINALIZADA;2,930843043;-75,295072
Abril;2004837;1653470;061740;LED;60,2;ACT;5;24;Se ha actuado sobre: Fotocelda, Otros: 1F;01/04/2026;5:56:00?p. m.;01/04/2026;5:56:00?p. m.;0;cuad57;FINALIZADA;2,928775104;-75,27225399
Abril;2012270;1653470;061740;LED;60,2;ACT;5;24;Se ha actuado sobre: Luminaria, Fotocelda, Otros: F.I 1F RETIRADA026042-INSTALADA061740;09/04/2026;3:47:00?p. m.;09/04/2026;3:47:00?p. m.;0;cuad56 ;FINALIZADA;2,928775104;-75,27225399
